Event Name,Event Date,Result,Fighter1,Fighter2,Weight Class,Method,Round,KD_1,KD_2,TD_1,TD_2,Sub_1,Sub_2,Strikes_1,Strikes_2,Minutes,Seconds,total_time_seconds,Fighter,Total_Submissions
UFC 229: Khabib vs. McGregor,2018-10-06,Vicente Luque,Vicente Luque,Jalin Turner,Welterweight,KO/TKO-Punches,1,1,0,0,0,0,0,41,31,3,52,232,Vicente Luque / Jalin Turner,0
UFC 229: Khabib vs. McGregor,2018-10-06,Aspen Ladd,Aspen Ladd,Tonya Evinger,Women's Bantamweight,KO/TKO-Punches,1,0,0,0,0,0,0,50,9,3,26,206,Aspen Ladd / Tonya Evinger,0
UFC 229: Khabib vs. McGregor,2018-10-06,Scott Holtzman,Scott Holtzman,Alan Patrick,Lightweight,KO/TKO-Elbows,3,1,0,1,0,0,0,73,25,3,42,666,Scott Holtzman / Alan Patrick,0
UFC 229: Khabib vs. McGregor,2018-10-06,Yana Santos,Yana Santos,Lina Lansberg,Women's Bantamweight,U-DEC,3,0,0,5,0,1,1,72,43,5,0,900,Yana Santos / Lina Lansberg,2
UFC 229: Khabib vs. McGregor,2018-10-06,Nik Lentz,Nik Lentz,Gray Maynard,Lightweight,KO/TKO-Kick,2,1,0,2,0,1,0,75,13,1,19,158,Nik Lentz / Gray Maynard,1
UFC 229: Khabib vs. McGregor,2018-10-06,Anthony Rocco Martin,Anthony Rocco Martin,Ryan LaFlare,Welterweight,KO/TKO-Kick,3,2,0,0,0,1,0,36,35,1,0,180,Anthony Rocco Martin / Ryan LaFlare,1
UFC Fight Night: Marreta vs. Anders,2018-09-22,Thiago Santos,Thiago Santos,Eryk Anders,Light Heavyweight,KO/TKO,3,0,0,1,6,0,1,100,32,5,0,900,Thiago Santos / Eryk Anders,1
UFC Fight Night: Marreta vs. Anders,2018-09-22,Alex Oliveira,Alex Oliveira,Carlo Pedersoli Jr.,Welterweight,KO/TKO-Punch,1,0,0,0,0,0,0,7,2,0,39,39,Alex Oliveira / Carlo Pedersoli Jr.,0
UFC Fight Night: Marreta vs. Anders,2018-09-22,Rogerio Nogueira,Rogerio Nogueira,Sam Alvey,Light Heavyweight,KO/TKO-Punch,2,1,0,0,0,0,0,26,34,1,0,120,Rogerio Nogueira / Sam Alvey,0
UFC Fight Night: Marreta vs. Anders,2018-09-22,Andre Ewell,Andre Ewell,Renan Barao,Bantamweight,S-DEC,3,1,0,1,3,0,2,53,44,5,0,900,Andre Ewell / Renan Barao,2
UFC Fight Night: Marreta vs. Anders,2018-09-22,Draw,Randa Markos,Marina Rodriguez,Women's Strawweight,M-DEC,3,0,0,2,0,0,0,48,60,5,0,900,Randa Markos / Marina Rodriguez,0
UFC Fight Night: Marreta vs. Anders,2018-09-22,Charles Oliveira,Charles Oliveira,Christos Giagos,Lightweight,SUB-Rear-Naked-Choke,2,0,0,2,0,1,0,28,18,3,22,404,Charles Oliveira / Christos Giagos,1
UFC Fight Night: Marreta vs. Anders,2018-09-22,Francisco Trinaldo,Francisco Trinaldo,Evan Dunham,Lightweight,KO/TKO-Knee,2,1,0,0,1,0,0,28,25,4,10,500,Francisco Trinaldo / Evan Dunham,0
UFC Fight Night: Marreta vs. Anders,2018-09-22,Ryan Spann,Ryan Spann,Luis Henrique,Light Heavyweight,U-DEC,3,0,0,0,4,1,1,46,30,5,0,900,Ryan Spann / Luis Henrique,2
UFC Fight Night: Marreta vs. Anders,2018-09-22,Augusto Sakai,Augusto Sakai,Chase Sherman,Heavyweight,KO/TKO-Punches,3,0,0,1,0,0,0,111,79,4,3,729,Augusto Sakai / Chase Sherman,0
UFC Fight Night: Marreta vs. Anders,2018-09-22,Sergio Moraes,Sergio Moraes,Ben Saunders,Welterweight,SUB-Arm-Triangle,2,0,0,2,0,2,0,2,1,4,42,564,Sergio Moraes / Ben Saunders,2
UFC Fight Night: Marreta vs. Anders,2018-09-22,Mayra Bueno Silva,Mayra Bueno Silva,Gillian Robertson,Women's Flyweight,SUB-Armbar,1,0,0,0,1,1,0,11,11,4,55,295,Mayra Bueno Silva / Gillian Robertson,1
UFC Fight Night: Marreta vs. Anders,2018-09-22,Thales Leites,Thales Leites,Hector Lombard,Middleweight,U-DEC,3,0,0,2,0,0,0,54,46,5,0,900,Thales Leites / Hector Lombard,0
UFC Fight Night: Marreta vs. Anders,2018-09-22,Elizeu Zaleski dos Santos,Elizeu Zaleski dos Santos,Luigi Vendramini,Welterweight,KO/TKO-Flying-Knee,2,1,0,0,0,0,1,15,4,1,20,160,Elizeu Zaleski dos Santos / Luigi Vendramini,1
UFC Fight Night: Marreta vs. Anders,2018-09-22,Livinha Souza,Livinha Souza,Alex Chambers,Women's Strawweight,SUB-Guillotine-Choke,1,0,0,1,0,1,0,10,4,1,21,81,Livinha Souza / Alex Chambers,1
UFC Fight Night: Hunt vs. Oleinik,2018-09-15,Aleksei Oleinik,Aleksei Oleinik,Mark Hunt,Heavyweight,SUB-Rear-Naked-Choke,1,0,0,1,0,1,0,3,6,4,26,266,Aleksei Oleinik / Mark Hunt,1
UFC Fight Night: Hunt vs. Oleinik,2018-09-15,Jan Blachowicz,Jan Blachowicz,Nikita Krylov,Light Heavyweight,SUB-Arm-Triangle,2,0,0,1,1,1,1,10,4,2,41,322,Jan Blachowicz / Nikita Krylov,2
UFC Fight Night: Hunt vs. Oleinik,2018-09-15,Shamil Abdurakhimov,Shamil Abdurakhimov,Andrei Arlovski,Heavyweight,U-DEC,3,0,0,2,2,0,0,32,18,5,0,900,Shamil Abdurakhimov / Andrei Arlovski,0
UFC Fight Night: Hunt vs. Oleinik,2018-09-15,Aleksei Kunchenko,Aleksei Kunchenko,Thiago Alves,Welterweight,U-DEC,3,0,0,1,0,0,0,44,56,5,0,900,Aleksei Kunchenko / Thiago Alves,0
UFC Fight Night: Hunt vs. Oleinik,2018-09-15,Khalid Murtazaliev,Khalid Murtazaliev,CB Dollaway,Middleweight,KO/TKO-Punches,2,0,0,5,2,0,3,48,4,5,0,600,Khalid Murtazaliev / CB Dollaway,3
UFC Fight Night: Hunt vs. Oleinik,2018-09-15,Petr Yan,Petr Yan,Jin Soo Son,Bantamweight,U-DEC,3,0,0,0,1,0,0,100,58,5,0,900,Petr Yan / Jin Soo Son,0
UFC Fight Night: Hunt vs. Oleinik,2018-09-15,Rustam Khabilov,Rustam Khabilov,Kajan Johnson,Lightweight,S-DEC,3,0,0,3,0,0,0,17,44,5,0,900,Rustam Khabilov / Kajan Johnson,0
UFC Fight Night: Hunt vs. Oleinik,2018-09-15,Mairbek Taisumov,Mairbek Taisumov,Desmond Green,Lightweight,U-DEC,3,0,0,0,0,0,0,27,27,5,0,900,Mairbek Taisumov / Desmond Green,0
UFC Fight Night: Hunt vs. Oleinik,2018-09-15,Magomed Ankalaev,Magomed Ankalaev,Marcin Prachnio,Light Heavyweight,KO/TKO-Kick,1,1,0,0,0,0,0,12,3,3,9,189,Magomed Ankalaev / Marcin Prachnio,0
UFC Fight Night: Hunt vs. Oleinik,2018-09-15,Jordan Johnson,Jordan Johnson,Adam Yandiev,Middleweight,SUB-Arm-Triangle,2,0,0,3,0,2,0,35,1,0,42,84,Jordan Johnson / Adam Yandiev,2
UFC Fight Night: Hunt vs. Oleinik,2018-09-15,Ramazan Emeev,Ramazan Emeev,Stefan Sekulic,Welterweight,U-DEC,3,1,0,2,1,1,0,36,22,5,0,900,Ramazan Emeev / Stefan Sekulic,1
UFC Fight Night: Hunt vs. Oleinik,2018-09-15,Merab Dvalishvili,Merab Dvalishvili,Terrion Ware,Bantamweight,U-DEC,3,0,0,5,0,0,0,62,8,5,0,900,Merab Dvalishvili / Terrion Ware,0
UFC 228: Woodley vs. Till,2018-09-08,Tyron Woodley,Tyron Woodley,Darren Till,Welterweight,SUB-D'Arce-Choke,2,1,0,0,0,1,0,57,0,4,19,518,Tyron Woodley / Darren Till,1
UFC 228: Woodley vs. Till,2018-09-08,Jessica Andrade,Jessica Andrade,Karolina Kowalkiewicz,Women's Strawweight,KO/TKO-Punch,1,1,0,0,0,0,0,38,24,1,58,118,Jessica Andrade / Karolina Kowalkiewicz,0
UFC 228: Woodley vs. Till,2018-09-08,Zabit Magomedsharipov,Zabit Magomedsharipov,Brandon Davis,Featherweight,SUB-Suloev-Stretch,2,0,0,6,0,1,0,38,27,3,46,452,Zabit Magomedsharipov / Brandon Davis,1
UFC 228: Woodley vs. Till,2018-09-08,Jimmie Rivera,Jimmie Rivera,John Dodson,Bantamweight,U-DEC,3,0,0,0,0,0,0,62,41,5,0,900,Jimmie Rivera / John Dodson,0
UFC 228: Woodley vs. Till,2018-09-08,Abdul Razak Alhassan,Abdul Razak Alhassan,Niko Price,Welterweight,KO/TKO-Punches,1,1,0,0,0,0,0,15,4,0,43,43,Abdul Razak Alhassan / Niko Price,0
UFC 228: Woodley vs. Till,2018-09-08,Tatiana Suarez,Tatiana Suarez,Carla Esparza,Women's Strawweight,KO/TKO-Punches,3,0,0,9,0,0,0,82,6,4,33,819,Tatiana Suarez / Carla Esparza,0
UFC 228: Woodley vs. Till,2018-09-08,Aljamain Sterling,Aljamain Sterling,Cody Stamann,Bantamweight,SUB-Suloev-Stretch,2,0,0,2,3,2,0,33,12,3,42,444,Aljamain Sterling / Cody Stamann,2
UFC 228: Woodley vs. Till,2018-09-08,Geoff Neal,Geoff Neal,Frank Camacho,Welterweight,KO/TKO-Kick,2,2,0,0,0,0,0,59,25,1,23,166,Geoff Neal / Frank Camacho,0
UFC 228: Woodley vs. Till,2018-09-08,Darren Stewart,Darren Stewart,Charles Byrd,Middleweight,KO/TKO-Elbow,2,1,0,0,0,0,0,24,38,2,17,274,Darren Stewart / Charles Byrd,0
UFC 228: Woodley vs. Till,2018-09-08,Diego Sanchez,Diego Sanchez,Craig White,Welterweight,U-DEC,3,0,1,3,0,0,1,46,18,5,0,900,Diego Sanchez / Craig White,1
UFC 228: Woodley vs. Till,2018-09-08,Jim Miller,Jim Miller,Alex White,Lightweight,SUB-Rear-Naked-Choke,1,0,0,1,0,1,0,15,5,1,29,89,Jim Miller / Alex White,1
UFC 228: Woodley vs. Till,2018-09-08,Irene Aldana,Irene Aldana,Lucie Pudilova,Women's Bantamweight,S-DEC,3,0,0,0,0,0,0,119,105,5,0,900,Irene Aldana / Lucie Pudilova,0
UFC 228: Woodley vs. Till,2018-09-08,Jarred Brooks,Jarred Brooks,Robert Sanchez,Flyweight,S-DEC,3,0,0,2,1,1,0,24,16,5,0,900,Jarred Brooks / Robert Sanchez,1
UFC Fight Night: Gaethje vs. Vick,2018-08-25,Justin Gaethje,Justin Gaethje,James Vick,Lightweight,KO/TKO-Punch,1,1,0,0,0,0,0,7,10,1,27,87,Justin Gaethje / James Vick,0
UFC Fight Night: Gaethje vs. Vick,2018-08-25,Michael Johnson,Michael Johnson,Andre Fili,Featherweight,S-DEC,3,0,0,0,2,0,1,65,37,5,0,900,Michael Johnson / Andre Fili,1
UFC Fight Night: Gaethje vs. Vick,2018-08-25,Cortney Casey,Cortney Casey,Angela Hill,Women's Strawweight,S-DEC,3,0,0,1,1,0,0,111,121,5,0,900,Cortney Casey / Angela Hill,0
UFC Fight Night: Gaethje vs. Vick,2018-08-25,Bryan Barberena,Bryan Barberena,Jake Ellenberger,Welterweight,KO/TKO-Punch,1,2,0,0,0,0,0,19,12,2,26,146,Bryan Barberena / Jake Ellenberger,0
UFC Fight Night: Gaethje vs. Vick,2018-08-25,Deiveson Figueiredo,Deiveson Figueiredo,John Moraga,Flyweight,KO/TKO-Punch,2,2,0,2,0,1,1,29,14,3,8,376,Deiveson Figueiredo / John Moraga,2
UFC Fight Night: Gaethje vs. Vick,2018-08-25,Eryk Anders,Eryk Anders,Tim Williams,Middleweight,KO/TKO-Kick,3,2,0,0,2,0,0,42,43,4,42,846,Eryk Anders / Tim Williams,0
UFC Fight Night: Gaethje vs. Vick,2018-08-25,James Krause,James Krause,Warlley Alves,Welterweight,KO/TKO-Flying-Knee,2,0,0,0,1,0,0,59,28,2,28,296,James Krause / Warlley Alves,0
UFC Fight Night: Gaethje vs. Vick,2018-08-25,Cory Sandhagen,Cory Sandhagen,Iuri Alcantara,Bantamweight,KO/TKO-Punches,2,0,0,0,1,0,2,66,9,1,1,122,Cory Sandhagen / Iuri Alcantara,2
UFC Fight Night: Gaethje vs. Vick,2018-08-25,Andrew Sanchez,Andrew Sanchez,Markus Perez,Middleweight,U-DEC,3,0,0,0,0,0,0,73,54,5,0,900,Andrew Sanchez / Markus Perez,0
UFC Fight Night: Gaethje vs. Vick,2018-08-25,Mickey Gall,Mickey Gall,George Sullivan,Welterweight,SUB-Rear-Naked-Choke,1,0,0,1,0,1,0,0,0,1,9,69,Mickey Gall / George Sullivan,1
UFC Fight Night: Gaethje vs. Vick,2018-08-25,Joanne Wood,Joanne Wood,Kalindra Faria,Women's Flyweight,SUB-Armbar,1,0,0,0,1,2,0,5,13,4,57,297,Joanne Wood / Kalindra Faria,2
UFC Fight Night: Gaethje vs. Vick,2018-08-25,Drew Dober,Drew Dober,Jon Tuck,Lightweight,U-DEC,3,0,0,2,0,0,1,60,33,5,0,900,Drew Dober / Jon Tuck,1
UFC Fight Night: Gaethje vs. Vick,2018-08-25,Rani Yahya,Rani Yahya,Luke Sanders,Bantamweight,SUB-Heel-Hook,1,0,0,0,0,2,0,4,2,1,31,91,Rani Yahya / Luke Sanders,2
UFC 227: Dillashaw vs. Garbrandt 2,2018-08-04,TJ Dillashaw,TJ Dillashaw,Cody Garbrandt,Bantamweight,KO/TKO-Punches,1,2,0,0,0,0,0,45,17,4,10,250,TJ Dillashaw / Cody Garbrandt,0
UFC 227: Dillashaw vs. Garbrandt 2,2018-08-04,Henry Cejudo,Henry Cejudo,Demetrious Johnson,Flyweight,S-DEC,5,0,0,3,1,0,0,51,81,5,0,1500,Henry Cejudo / Demetrious Johnson,0
UFC 227: Dillashaw vs. Garbrandt 2,2018-08-04,Renato Moicano,Renato Moicano,Cub Swanson,Featherweight,SUB-Rear-Naked-Choke,1,1,0,1,0,1,0,17,20,4,15,255,Renato Moicano / Cub Swanson,1
UFC 227: Dillashaw vs. Garbrandt 2,2018-08-04,JJ Aldrich,JJ Aldrich,Polyana Viana,Women's Strawweight,U-DEC,3,0,0,0,1,0,0,40,46,5,0,900,JJ Aldrich / Polyana Viana,0
UFC 227: Dillashaw vs. Garbrandt 2,2018-08-04,Thiago Santos,Thiago Santos,Kevin Holland,Middleweight,U-DEC,3,0,0,3,0,1,1,69,31,5,0,900,Thiago Santos / Kevin Holland,2
UFC 227: Dillashaw vs. Garbrandt 2,2018-08-04,Pedro Munhoz,Pedro Munhoz,Brett Johns,Bantamweight,U-DEC,3,3,0,0,0,1,0,117,73,5,0,900,Pedro Munhoz / Brett Johns,1
UFC 227: Dillashaw vs. Garbrandt 2,2018-08-04,Ricky Simon,Ricky Simon,Montel Jackson,Bantamweight,U-DEC,3,0,0,7,2,0,0,25,42,5,0,900,Ricky Simon / Montel Jackson,0
UFC 227: Dillashaw vs. Garbrandt 2,2018-08-04,Ricardo Ramos,Ricardo Ramos,Kyung Ho Kang,Bantamweight,S-DEC,3,0,0,1,1,1,0,54,65,5,0,900,Ricardo Ramos / Kyung Ho Kang,1
UFC 227: Dillashaw vs. Garbrandt 2,2018-08-04,Sheymon Moraes,Sheymon Moraes,Matt Sayles,Featherweight,U-DEC,3,0,0,0,0,0,0,73,77,5,0,900,Sheymon Moraes / Matt Sayles,0
UFC 227: Dillashaw vs. Garbrandt 2,2018-08-04,Alex Perez,Alex Perez,Jose Torres,Flyweight,KO/TKO-Punches,1,1,0,0,0,0,0,84,29,3,46,226,Alex Perez / Jose Torres,0
UFC 227: Dillashaw vs. Garbrandt 2,2018-08-04,Zhang Weili,Zhang Weili,Danielle Taylor,Women's Strawweight,U-DEC,3,0,0,1,0,0,1,77,34,5,0,900,Zhang Weili / Danielle Taylor,1
UFC 227: Dillashaw vs. Garbrandt 2,2018-08-04,Marlon Vera,Marlon Vera,Wulijiburen,Bantamweight,KO/TKO-Punch,2,1,0,1,2,0,0,45,31,4,53,586,Marlon Vera / Wulijiburen,0
UFC Fight Night: Alvarez vs. Poirier 2,2018-07-28,Dustin Poirier,Dustin Poirier,Eddie Alvarez,Lightweight,KO/TKO-Punches,2,1,0,0,0,2,1,54,26,4,5,490,Dustin Poirier / Eddie Alvarez,3
UFC Fight Night: Alvarez vs. Poirier 2,2018-07-28,Jose Aldo,Jose Aldo,Jeremy Stephens,Featherweight,KO/TKO-Punches,1,1,0,0,0,0,0,29,20,4,19,259,Jose Aldo / Jeremy Stephens,0
UFC Fight Night: Alvarez vs. Poirier 2,2018-07-28,Joanna Jedrzejczyk,Joanna Jedrzejczyk,Tecia Torres,Women's Strawweight,U-DEC,3,0,0,0,0,0,0,62,33,5,0,900,Joanna Jedrzejczyk / Tecia Torres,0
UFC Fight Night: Alvarez vs. Poirier 2,2018-07-28,Alexander Hernandez,Alexander Hernandez,Olivier Aubin-Mercier,Lightweight,U-DEC,3,0,0,4,2,0,1,39,19,5,0,900,Alexander Hernandez / Olivier Aubin-Mercier,1
UFC Fight Night: Alvarez vs. Poirier 2,2018-07-28,Jordan Mein,Jordan Mein,Alex Morono,Welterweight,U-DEC,3,0,0,3,0,0,1,14,20,5,0,900,Jordan Mein / Alex Morono,1
UFC Fight Night: Alvarez vs. Poirier 2,2018-07-28,Hakeem Dawodu,Hakeem Dawodu,Austin Arnett,Featherweight,U-DEC,3,0,0,0,0,0,0,75,23,5,0,900,Hakeem Dawodu / Austin Arnett,0
UFC Fight Night: Alvarez vs. Poirier 2,2018-07-28,Islam Makhachev,Islam Makhachev,Kajan Johnson,Lightweight,SUB-Armbar,1,0,0,1,0,1,0,7,7,4,43,283,Islam Makhachev / Kajan Johnson,1
UFC Fight Night: Alvarez vs. Poirier 2,2018-07-28,Ion Cutelaba,Ion Cutelaba,Gadzhimurad Antigulov,Light Heavyweight,KO/TKO-Elbows,1,0,0,0,3,0,0,40,12,4,25,265,Ion Cutelaba / Gadzhimurad Antigulov,0
UFC Fight Night: Alvarez vs. Poirier 2,2018-07-28,John Makdessi,John Makdessi,Ross Pearson,Lightweight,U-DEC,3,0,0,0,0,0,0,131,79,5,0,900,John Makdessi / Ross Pearson,0
UFC Fight Night: Alvarez vs. Poirier 2,2018-07-28,Katlyn Chookagian,Katlyn Chookagian,Alexis Davis,Women's Flyweight,U-DEC,3,0,0,0,1,0,0,62,70,5,0,900,Katlyn Chookagian / Alexis Davis,0
UFC Fight Night: Alvarez vs. Poirier 2,2018-07-28,Dustin Ortiz,Dustin Ortiz,Matheus Nicolau,Flyweight,KO/TKO-Kick,1,1,0,0,0,0,0,8,7,3,49,229,Dustin Ortiz / Matheus Nicolau,0
UFC Fight Night: Alvarez vs. Poirier 2,2018-07-28,Nina Nunes,Nina Nunes,Randa Markos,Women's Strawweight,U-DEC,3,0,0,0,1,0,0,49,23,5,0,900,Nina Nunes / Randa Markos,0
UFC Fight Night: Alvarez vs. Poirier 2,2018-07-28,Devin Powell,Devin Powell,Alvaro Herrera Mendoza,Lightweight,KO/TKO-Kicks,1,1,0,0,0,0,0,12,7,1,52,112,Devin Powell / Alvaro Herrera Mendoza,0
UFC Fight Night: Shogun vs. Smith,2018-07-22,Anthony Smith,Anthony Smith,Mauricio Rua,Light Heavyweight,KO/TKO-Punches,1,1,0,0,0,0,0,23,4,1,29,89,Anthony Smith / Mauricio Rua,0
UFC Fight Night: Shogun vs. Smith,2018-07-22,Corey Anderson,Corey Anderson,Glover Teixeira,Light Heavyweight,U-DEC,3,0,0,7,0,0,1,48,20,5,0,900,Corey Anderson / Glover Teixeira,1
UFC Fight Night: Shogun vs. Smith,2018-07-22,Abu Azaitar,Abu Azaitar,Vitor Miranda,Middleweight,U-DEC,3,0,0,1,3,0,1,48,19,5,0,900,Abu Azaitar / Vitor Miranda,1
UFC Fight Night: Shogun vs. Smith,2018-07-22,Marcin Tybura,Marcin Tybura,Stefan Struve,Heavyweight,U-DEC,3,0,0,5,0,0,0,41,31,5,0,900,Marcin Tybura / Stefan Struve,0
UFC Fight Night: Shogun vs. Smith,2018-07-22,Danny Roberts,Danny Roberts,David Zawada,Welterweight,S-DEC,3,0,0,0,2,1,5,45,33,5,0,900,Danny Roberts / David Zawada,6
UFC Fight Night: Shogun vs. Smith,2018-07-22,Nasrat Haqparast,Nasrat Haqparast,Marc Diakiese,Lightweight,U-DEC,3,1,0,0,0,0,0,93,50,5,0,900,Nasrat Haqparast / Marc Diakiese,0
UFC Fight Night: Shogun vs. Smith,2018-07-22,Damir Hadzovic,Damir Hadzovic,Nick Hein,Lightweight,S-DEC,3,1,0,0,0,0,0,71,43,5,0,900,Damir Hadzovic / Nick Hein,0
UFC Fight Night: Shogun vs. Smith,2018-07-22,Bartosz Fabinski,Bartosz Fabinski,Emil Meek,Welterweight,U-DEC,3,0,0,6,0,0,1,35,21,5,0,900,Bartosz Fabinski / Emil Meek,1
UFC Fight Night: Shogun vs. Smith,2018-07-22,Nad Narimani,Nad Narimani,Khalid Taha,Featherweight,U-DEC,3,0,0,6,0,0,0,45,32,5,0,900,Nad Narimani / Khalid Taha,0
UFC Fight Night: Shogun vs. Smith,2018-07-22,Aleksandar Rakic,Aleksandar Rakic,Justin Ledet,Light Heavyweight,U-DEC,3,1,0,3,0,0,0,104,12,5,0,900,Aleksandar Rakic / Justin Ledet,0
UFC Fight Night: Shogun vs. Smith,2018-07-22,Manny Bermudez,Manny Bermudez,Davey Grant,Bantamweight,SUB-Triangle-Choke,1,1,0,0,0,2,0,3,4,0,59,59,Manny Bermudez / Davey Grant,2
UFC Fight Night: Shogun vs. Smith,2018-07-22,Darko Stosic,Darko Stosic,Jeremy Kimball,Light Heavyweight,KO/TKO-Elbows,1,0,0,0,0,0,0,9,4,3,13,193,Darko Stosic / Jeremy Kimball,0
UFC Fight Night: Shogun vs. Smith,2018-07-22,Pingyuan Liu,Pingyuan Liu,Damian Stasiak,Bantamweight,U-DEC,3,0,0,1,3,2,0,32,24,5,0,900,Pingyuan Liu / Damian Stasiak,2
UFC Fight Night: Dos Santos vs. Ivanov,2018-07-14,Junior Dos Santos,Junior Dos Santos,Blagoy Ivanov,Heavyweight,U-DEC,5,0,0,0,0,0,0,110,51,5,0,1500,Junior Dos Santos / Blagoy Ivanov,0
UFC Fight Night: Dos Santos vs. Ivanov,2018-07-14,Sage Northcutt,Sage Northcutt,Zak Ottow,Welterweight,KO/TKO-Punch,2,1,1,1,1,1,1,24,6,3,13,386,Sage Northcutt / Zak Ottow,2
UFC Fight Night: Dos Santos vs. Ivanov,2018-07-14,Ricky Glenn,Ricky Glenn,Dennis Bermudez,Featherweight,S-DEC,3,0,0,0,6,1,0,48,42,5,0,900,Ricky Glenn / Dennis Bermudez,1
UFC Fight Night: Dos Santos vs. Ivanov,2018-07-14,Niko Price,Niko Price,Randy Brown,Welterweight,KO/TKO-Punch,2,0,0,1,1,0,0,12,13,1,9,138,Niko Price / Randy Brown,0
UFC Fight Night: Dos Santos vs. Ivanov,2018-07-14,Chad Mendes,Chad Mendes,Myles Jury,Featherweight,KO/TKO-Punch,1,1,0,0,0,0,0,17,3,2,52,172,Chad Mendes / Myles Jury,0
UFC Fight Night: Dos Santos vs. Ivanov,2018-07-14,Cat Zingano,Cat Zingano,Marion Reneau,Women's Bantamweight,U-DEC,3,0,0,6,0,0,0,33,14,5,0,900,Cat Zingano / Marion Reneau,0
UFC Fight Night: Dos Santos vs. Ivanov,2018-07-14,Alejandro Perez,Alejandro Perez,Eddie Wineland,Bantamweight,U-DEC,3,0,0,0,0,0,0,53,48,5,0,900,Alejandro Perez / Eddie Wineland,0
UFC Fight Night: Dos Santos vs. Ivanov,2018-07-14,Alexander Volkanovski,Alexander Volkanovski,Darren Elkins,Featherweight,U-DEC,3,2,0,2,1,3,0,100,82,5,0,900,Alexander Volkanovski / Darren Elkins,3
UFC Fight Night: Dos Santos vs. Ivanov,2018-07-14,Said Nurmagomedov,Said Nurmagomedov,Justin Scoggins,Flyweight,S-DEC,3,0,0,1,0,0,0,65,32,5,0,900,Said Nurmagomedov / Justin Scoggins,0
UFC Fight Night: Dos Santos vs. Ivanov,2018-07-14,Raoni Barcelos,Raoni Barcelos,Kurt Holobaugh,Featherweight,KO/TKO-Punch,3,1,0,3,1,0,0,82,102,1,29,267,Raoni Barcelos / Kurt Holobaugh,0
UFC Fight Night: Dos Santos vs. Ivanov,2018-07-14,Liz Carmouche,Liz Carmouche,Jennifer Maia,Women's Flyweight,U-DEC,3,0,0,3,0,0,0,53,42,5,0,900,Liz Carmouche / Jennifer Maia,0
UFC Fight Night: Dos Santos vs. Ivanov,2018-07-14,Mark De La Rosa,Mark De La Rosa,Elias Garcia,Flyweight,SUB-Rear-Naked-Choke,2,0,0,2,0,1,0,25,19,2,0,240,Mark De La Rosa / Elias Garcia,1
UFC Fight Night: Dos Santos vs. Ivanov,2018-07-14,Jessica Aguilar,Jessica Aguilar,Jodie Esquibel,Women's Strawweight,U-DEC,3,0,0,0,0,0,0,128,81,5,0,900,Jessica Aguilar / Jodie Esquibel,0
UFC 226: Miocic vs. Cormier,2018-07-07,Daniel Cormier,Daniel Cormier,Stipe Miocic,Heavyweight,KO/TKO-Punches,1,1,0,0,1,0,0,25,24,4,33,273,Daniel Cormier / Stipe Miocic,0
UFC 226: Miocic vs. Cormier,2018-07-07,Derrick Lewis,Derrick Lewis,Francis Ngannou,Heavyweight,U-DEC,3,0,0,0,0,0,0,20,11,5,0,900,Derrick Lewis / Francis Ngannou,0
UFC 226: Miocic vs. Cormier,2018-07-07,Mike Perry,Mike Perry,Paul Felder,Welterweight,S-DEC,3,0,0,2,0,0,0,62,56,5,0,900,Mike Perry / Paul Felder,0
UFC 226: Miocic vs. Cormier,2018-07-07,Anthony Pettis,Anthony Pettis,Michael Chiesa,Lightweight,SUB-Triangle-Choke,2,0,0,0,2,2,0,9,12,0,52,104,Anthony Pettis / Michael Chiesa,2
UFC 226: Miocic vs. Cormier,2018-07-07,Khalil Rountree Jr.,Khalil Rountree Jr.,Gokhan Saki,Light Heavyweight,KO/TKO-Punches,1,1,0,0,0,0,0,9,5,1,36,96,Khalil Rountree Jr. / Gokhan Saki,0
UFC 226: Miocic vs. Cormier,2018-07-07,Paulo Costa,Paulo Costa,Uriah Hall,Middleweight,KO/TKO-Punches,2,1,0,0,0,0,0,75,58,2,38,316,Paulo Costa / Uriah Hall,0
UFC 226: Miocic vs. Cormier,2018-07-07,Raphael Assuncao,Raphael Assuncao,Rob Font,Bantamweight,U-DEC,3,0,0,2,0,0,0,54,20,5,0,900,Raphael Assuncao / Rob Font,0
UFC 226: Miocic vs. Cormier,2018-07-07,Drakkar Klose,Drakkar Klose,Lando Vannata,Lightweight,U-DEC,3,0,0,1,1,0,0,55,50,5,0,900,Drakkar Klose / Lando Vannata,0
UFC 226: Miocic vs. Cormier,2018-07-07,Curtis Millender,Curtis Millender,Max Griffin,Welterweight,U-DEC,3,0,0,1,1,0,0,38,44,5,0,900,Curtis Millender / Max Griffin,0
UFC 226: Miocic vs. Cormier,2018-07-07,Dan Hooker,Dan Hooker,Gilbert Burns,Lightweight,KO/TKO-Punches,1,2,0,0,0,1,0,22,13,2,28,148,Dan Hooker / Gilbert Burns,1
UFC 226: Miocic vs. Cormier,2018-07-07,Emily Whitmire,Emily Whitmire,Jamie Moyle,Women's Strawweight,U-DEC,3,0,0,1,0,0,0,53,50,5,0,900,Emily Whitmire / Jamie Moyle,0
The Ultimate Fighter: Undefeated Finale,2018-07-06,Israel Adesanya,Israel Adesanya,Brad Tavares,Middleweight,U-DEC,5,0,0,0,1,1,0,119,40,5,0,1500,Israel Adesanya / Brad Tavares,1
